问题名称：C07_C08
运行次数	迭代次数	个体序号	目标1值	目标2值	是否可行	
76	75	80	3.10861e+11	3.10861e+11	0
76	75	81	2.9396e+11	2.9396e+11	0
76	75	82	2.32969e+11	2.32969e+11	0
76	75	83	2.62229e+11	2.62229e+11	0
76	75	84	2.76025e+11	2.76025e+11	0
76	75	85	1.15167e+11	1.15167e+11	0
76	75	86	4.0281e+11	4.0281e+11	0
76	75	87	1.71722e+11	1.71722e+11	0
76	75	88	2.66888e+11	2.66888e+11	0
76	75	89	2.47286e+11	2.47286e+11	0
76	75	90	1.83345e+11	1.83345e+11	0
76	75	91	3.49514e+11	3.49514e+11	0
76	75	92	3.92686e+11	3.92686e+11	0
76	75	93	3.05849e+11	3.05849e+11	0
76	75	94	3.19237e+11	3.19237e+11	0
76	75	95	3.88588e+11	3.88588e+11	0
76	75	96	3.7733e+11	3.7733e+11	0
76	75	97	3.47937e+11	3.47937e+11	0
76	75	98	5.07375e+11	5.07375e+11	0
76	75	99	5.06615e+11	5.06615e+11	0
77	76	0	1.83644e+11	1.83644e+11	1
77	76	1	1.84435e+11	1.84435e+11	1
77	76	2	2.03186e+11	2.03186e+11	1
77	76	3	2.32616e+11	2.32616e+11	1
77	76	4	2.42992e+11	2.42992e+11	1
77	76	5	2.47844e+11	2.47844e+11	1
77	76	6	2.55382e+11	2.55382e+11	1
77	76	7	2.73934e+11	2.73934e+11	1
77	76	8	2.91552e+11	2.91552e+11	1
77	76	9	3.08257e+11	3.08257e+11	1
77	76	10	3.09195e+11	3.09195e+11	1
77	76	11	3.20533e+11	3.20533e+11	1
77	76	12	3.37719e+11	3.37719e+11	1
77	76	13	3.44682e+11	3.44682e+11	1
77	76	14	3.79184e+11	3.79184e+11	1
77	76	15	3.65596e+11	3.65596e+11	0
77	76	16	3.2465e+11	3.2465e+11	0
77	76	17	2.6952e+11	2.6952e+11	0
77	76	18	4.7722e+11	4.7722e+11	0
77	76	19	1.55061e+11	1.55061e+11	0
77	76	20	2.48958e+11	2.48958e+11	0
77	76	21	1.87305e+11	1.87305e+11	0
77	76	22	4.01901e+11	4.01901e+11	0
77	76	23	3.14403e+11	3.14403e+11	0
77	76	24	3.50052e+11	3.50052e+11	0
77	76	25	1.69297e+11	1.69297e+11	0
77	76	26	4.89798e+11	4.89798e+11	0
77	76	27	1.41337e+11	1.41337e+11	0
77	76	28	2.73618e+11	2.73618e+11	0
77	76	29	2.68694e+11	2.68694e+11	0
77	76	30	3.9428e+11	3.9428e+11	0
77	76	31	3.03169e+11	3.03169e+11	0
77	76	32	2.8012e+11	2.8012e+11	0
77	76	33	2.59473e+11	2.59473e+11	0
77	76	34	2.4769e+11	2.4769e+11	0
77	76	35	2.83252e+11	2.83252e+11	0
77	76	36	3.50918e+11	3.50918e+11	0
77	76	37	1.84693e+11	1.84693e+11	0
77	76	38	3.41251e+11	3.41251e+11	0
77	76	39	3.61727e+11	3.61727e+11	0
77	76	40	1.1684e+11	1.1684e+11	0
77	76	41	3.75845e+11	3.75845e+11	0
77	76	42	1.6929e+11	1.6929e+11	0
77	76	43	2.94552e+11	2.94552e+11	0
77	76	44	2.24223e+11	2.24223e+11	0
77	76	45	2.77248e+11	2.77248e+11	0
77	76	46	2.62055e+11	2.62055e+11	0
77	76	47	3.49832e+11	3.49832e+11	0
77	76	48	3.49308e+11	3.49308e+11	0
77	76	49	1.87767e+11	1.87767e+11	0
77	76	50	2.41987e+11	2.41987e+11	0
77	76	51	3.90759e+11	3.90759e+11	0
77	76	52	4.43316e+11	4.43316e+11	0
77	76	53	2.53696e+11	2.53696e+11	0
77	76	54	2.75097e+11	2.75097e+11	0
77	76	55	1.09984e+11	1.09984e+11	0
77	76	56	2.06523e+11	2.06523e+11	0
77	76	57	3.44214e+11	3.44214e+11	0
77	76	58	3.92686e+11	3.92686e+11	0
77	76	59	2.60386e+11	2.60386e+11	0
77	76	60	3.71401e+11	3.71401e+11	0
77	76	61	1.84843e+11	1.84843e+11	0
77	76	62	2.65117e+11	2.65117e+11	0
77	76	63	3.31865e+11	3.31865e+11	0
77	76	64	2.67932e+11	2.67932e+11	0
77	76	65	3.41646e+11	3.41646e+11	0
77	76	66	1.57417e+11	1.57417e+11	0
77	76	67	3.5886e+11	3.5886e+11	0
77	76	68	2.7426e+11	2.7426e+11	0
77	76	69	1.40587e+11	1.40587e+11	0
77	76	70	2.27614e+11	2.27614e+11	0
77	76	71	3.39665e+11	3.39665e+11	0
77	76	72	1.50423e+11	1.50423e+11	0
77	76	73	2.81084e+11	2.81084e+11	0
77	76	74	3.65339e+11	3.65339e+11	0
77	76	75	3.48867e+11	3.48867e+11	0
77	76	76	4.05666e+11	4.05666e+11	0
77	76	77	3.13234e+11	3.13234e+11	0
77	76	78	2.34671e+11	2.34671e+11	0
77	76	79	1.76679e+11	1.76679e+11	0
77	76	80	2.94995e+11	2.94995e+11	0
77	76	81	3.10861e+11	3.10861e+11	0
77	76	82	2.9396e+11	2.9396e+11	0
77	76	83	2.32969e+11	2.32969e+11	0
77	76	84	2.62229e+11	2.62229e+11	0
77	76	85	2.76025e+11	2.76025e+11	0
77	76	86	1.15167e+11	1.15167e+11	0
77	76	87	4.0281e+11	4.0281e+11	0
77	76	88	1.71722e+11	1.71722e+11	0
77	76	89	2.66888e+11	2.66888e+11	0
77	76	90	2.47286e+11	2.47286e+11	0
77	76	91	1.83345e+11	1.83345e+11	0
77	76	92	3.49514e+11	3.49514e+11	0
77	76	93	4.11918e+11	4.11918e+11	0
77	76	94	3.05849e+11	3.05849e+11	0
77	76	95	4.69791e+11	4.69791e+11	0
77	76	96	3.19237e+11	3.19237e+11	0
77	76	97	3.21537e+11	3.21537e+11	0
77	76	98	3.20126e+11	3.20126e+11	0
77	76	99	3.7733e+11	3.7733e+11	0
78	77	0	1.83644e+11	1.83644e+11	1
78	77	1	1.84435e+11	1.84435e+11	1
78	77	2	2.03186e+11	2.03186e+11	1
78	77	3	2.32616e+11	2.32616e+11	1
78	77	4	2.42992e+11	2.42992e+11	1
78	77	5	2.47844e+11	2.47844e+11	1
78	77	6	2.55382e+11	2.55382e+11	1
78	77	7	2.73934e+11	2.73934e+11	1
78	77	8	2.91552e+11	2.91552e+11	1
78	77	9	3.08257e+11	3.08257e+11	1
78	77	10	3.09195e+11	3.09195e+11	1
78	77	11	3.20533e+11	3.20533e+11	1
78	77	12	3.37719e+11	3.37719e+11	1
78	77	13	3.44682e+11	3.44682e+11	1
78	77	14	3.79184e+11	3.79184e+11	1
78	77	15	3.65596e+11	3.65596e+11	0
78	77	16	3.2465e+11	3.2465e+11	0
78	77	17	2.6952e+11	2.6952e+11	0
78	77	18	4.7722e+11	4.7722e+11	0
78	77	19	1.55061e+11	1.55061e+11	0
78	77	20	2.48958e+11	2.48958e+11	0
78	77	21	1.87305e+11	1.87305e+11	0
78	77	22	4.01901e+11	4.01901e+11	0
78	77	23	3.14403e+11	3.14403e+11	0
78	77	24	3.50052e+11	3.50052e+11	0
78	77	25	1.69297e+11	1.69297e+11	0
78	77	26	4.89798e+11	4.89798e+11	0
78	77	27	1.41337e+11	1.41337e+11	0
78	77	28	2.73618e+11	2.73618e+11	0
78	77	29	2.68694e+11	2.68694e+11	0
78	77	30	3.9428e+11	3.9428e+11	0
78	77	31	3.03169e+11	3.03169e+11	0
78	77	32	2.8012e+11	2.8012e+11	0
78	77	33	2.59473e+11	2.59473e+11	0
78	77	34	2.4769e+11	2.4769e+11	0
78	77	35	2.83252e+11	2.83252e+11	0
78	77	36	3.50918e+11	3.50918e+11	0
78	77	37	1.84693e+11	1.84693e+11	0
78	77	38	3.41251e+11	3.41251e+11	0
78	77	39	3.61727e+11	3.61727e+11	0
78	77	40	1.1684e+11	1.1684e+11	0
78	77	41	3.75845e+11	3.75845e+11	0
78	77	42	1.6929e+11	1.6929e+11	0
78	77	43	2.94552e+11	2.94552e+11	0
78	77	44	2.24223e+11	2.24223e+11	0
78	77	45	2.77248e+11	2.77248e+11	0
78	77	46	2.62055e+11	2.62055e+11	0
78	77	47	3.49832e+11	3.49832e+11	0
78	77	48	3.49308e+11	3.49308e+11	0
78	77	49	1.87767e+11	1.87767e+11	0
78	77	50	2.41987e+11	2.41987e+11	0
78	77	51	3.90759e+11	3.90759e+11	0
78	77	52	4.43316e+11	4.43316e+11	0
78	77	53	2.53696e+11	2.53696e+11	0
78	77	54	2.75097e+11	2.75097e+11	0
78	77	55	1.09984e+11	1.09984e+11	0
78	77	56	2.06523e+11	2.06523e+11	0
78	77	57	3.44214e+11	3.44214e+11	0
78	77	58	3.92686e+11	3.92686e+11	0
78	77	59	2.60386e+11	2.60386e+11	0
78	77	60	3.71401e+11	3.71401e+11	0
78	77	61	1.84843e+11	1.84843e+11	0
78	77	62	2.65117e+11	2.65117e+11	0
78	77	63	3.31865e+11	3.31865e+11	0
78	77	64	2.67932e+11	2.67932e+11	0
78	77	65	3.41646e+11	3.41646e+11	0
78	77	66	1.57417e+11	1.57417e+11	0
78	77	67	3.5886e+11	3.5886e+11	0
78	77	68	2.7426e+11	2.7426e+11	0
78	77	69	1.40587e+11	1.40587e+11	0
78	77	70	2.27614e+11	2.27614e+11	0
78	77	71	3.39665e+11	3.39665e+11	0
78	77	72	1.50423e+11	1.50423e+11	0
78	77	73	2.81084e+11	2.81084e+11	0
78	77	74	3.65339e+11	3.65339e+11	0
78	77	75	3.48867e+11	3.48867e+11	0
78	77	76	4.05666e+11	4.05666e+11	0
78	77	77	3.13234e+11	3.13234e+11	0
78	77	78	2.34671e+11	2.34671e+11	0
78	77	79	1.76679e+11	1.76679e+11	0
78	77	80	2.94995e+11	2.94995e+11	0
78	77	81	3.10861e+11	3.10861e+11	0
78	77	82	2.9396e+11	2.9396e+11	0
78	77	83	2.32969e+11	2.32969e+11	0
78	77	84	2.62229e+11	2.62229e+11	0
78	77	85	2.76025e+11	2.76025e+11	0
78	77	86	1.15167e+11	1.15167e+11	0
78	77	87	4.0281e+11	4.0281e+11	0
78	77	88	1.71722e+11	1.71722e+11	0
78	77	89	2.66888e+11	2.66888e+11	0
78	77	90	2.47286e+11	2.47286e+11	0
78	77	91	4.11918e+11	4.11918e+11	0
78	77	92	1.83345e+11	1.83345e+11	0
78	77	93	2.92451e+11	2.92451e+11	0
78	77	94	3.49514e+11	3.49514e+11	0
78	77	95	3.77734e+11	3.77734e+11	0
78	77	96	3.05849e+11	3.05849e+11	0
78	77	97	3.19237e+11	3.19237e+11	0
78	77	98	3.03241e+11	3.03241e+11	0
78	77	99	3.18854e+11	3.18854e+11	0
79	78	0	1.83644e+11	1.83644e+11	1
79	78	1	1.84435e+11	1.84435e+11	1
79	78	2	2.03186e+11	2.03186e+11	1
79	78	3	2.32616e+11	2.32616e+11	1
79	78	4	2.42992e+11	2.42992e+11	1
79	78	5	2.47844e+11	2.47844e+11	1
79	78	6	2.55382e+11	2.55382e+11	1
79	78	7	2.73934e+11	2.73934e+11	1
79	78	8	2.91552e+11	2.91552e+11	1
79	78	9	3.08257e+11	3.08257e+11	1
79	78	10	3.09195e+11	3.09195e+11	1
79	78	11	3.20533e+11	3.20533e+11	1
79	78	12	3.37719e+11	3.37719e+11	1
79	78	13	3.44682e+11	3.44682e+11	1
79	78	14	3.79184e+11	3.79184e+11	1
79	78	15	3.65596e+11	3.65596e+11	0
79	78	16	3.2465e+11	3.2465e+11	0
79	78	17	2.6952e+11	2.6952e+11	0
79	78	18	4.7722e+11	4.7722e+11	0
79	78	19	1.55061e+11	1.55061e+11	0
79	78	20	2.48958e+11	2.48958e+11	0
79	78	21	1.87305e+11	1.87305e+11	0
79	78	22	4.01901e+11	4.01901e+11	0
79	78	23	3.14403e+11	3.14403e+11	0
79	78	24	3.50052e+11	3.50052e+11	0
79	78	25	1.69297e+11	1.69297e+11	0
79	78	26	4.89798e+11	4.89798e+11	0
79	78	27	1.41337e+11	1.41337e+11	0
79	78	28	2.73618e+11	2.73618e+11	0
79	78	29	2.68694e+11	2.68694e+11	0
79	78	30	3.9428e+11	3.9428e+11	0
79	78	31	3.03169e+11	3.03169e+11	0
79	78	32	2.8012e+11	2.8012e+11	0
79	78	33	2.59473e+11	2.59473e+11	0
79	78	34	2.4769e+11	2.4769e+11	0
79	78	35	2.83252e+11	2.83252e+11	0
79	78	36	3.50918e+11	3.50918e+11	0
79	78	37	1.84693e+11	1.84693e+11	0
79	78	38	3.41251e+11	3.41251e+11	0
79	78	39	3.61727e+11	3.61727e+11	0
79	78	40	1.1684e+11	1.1684e+11	0
79	78	41	3.75845e+11	3.75845e+11	0
79	78	42	1.6929e+11	1.6929e+11	0
79	78	43	2.94552e+11	2.94552e+11	0
79	78	44	2.24223e+11	2.24223e+11	0
79	78	45	2.77248e+11	2.77248e+11	0
79	78	46	2.62055e+11	2.62055e+11	0
79	78	47	3.49832e+11	3.49832e+11	0
79	78	48	3.49308e+11	3.49308e+11	0
79	78	49	1.87767e+11	1.87767e+11	0
79	78	50	2.41987e+11	2.41987e+11	0
79	78	51	3.90759e+11	3.90759e+11	0
79	78	52	4.43316e+11	4.43316e+11	0
79	78	53	2.53696e+11	2.53696e+11	0
79	78	54	2.75097e+11	2.75097e+11	0
79	78	55	1.09984e+11	1.09984e+11	0
79	78	56	2.06523e+11	2.06523e+11	0
79	78	57	3.44214e+11	3.44214e+11	0
79	78	58	3.92686e+11	3.92686e+11	0
79	78	59	2.60386e+11	2.60386e+11	0
79	78	60	3.71401e+11	3.71401e+11	0
79	78	61	1.84843e+11	1.84843e+11	0
79	78	62	2.65117e+11	2.65117e+11	0
79	78	63	3.31865e+11	3.31865e+11	0
79	78	64	2.67932e+11	2.67932e+11	0
79	78	65	3.41646e+11	3.41646e+11	0
79	78	66	1.57417e+11	1.57417e+11	0
79	78	67	3.5886e+11	3.5886e+11	0
79	78	68	2.7426e+11	2.7426e+11	0
79	78	69	1.40587e+11	1.40587e+11	0
79	78	70	2.27614e+11	2.27614e+11	0
79	78	71	3.77734e+11	3.77734e+11	0
79	78	72	3.39665e+11	3.39665e+11	0
79	78	73	1.50423e+11	1.50423e+11	0
79	78	74	2.81084e+11	2.81084e+11	0
79	78	75	3.65339e+11	3.65339e+11	0
79	78	76	3.48867e+11	3.48867e+11	0
79	78	77	4.05666e+11	4.05666e+11	0
79	78	78	3.13234e+11	3.13234e+11	0
79	78	79	2.34671e+11	2.34671e+11	0
79	78	80	1.76679e+11	1.76679e+11	0
79	78	81	2.94995e+11	2.94995e+11	0
79	78	82	3.10861e+11	3.10861e+11	0
79	78	83	2.9396e+11	2.9396e+11	0
79	78	84	2.32969e+11	2.32969e+11	0
79	78	85	2.62229e+11	2.62229e+11	0
79	78	86	2.76025e+11	2.76025e+11	0
79	78	87	1.15167e+11	1.15167e+11	0
79	78	88	4.0281e+11	4.0281e+11	0
79	78	89	1.71722e+11	1.71722e+11	0
79	78	90	2.66888e+11	2.66888e+11	0
79	78	91	3.17016e+11	3.17016e+11	0
79	78	92	2.47286e+11	2.47286e+11	0
79	78	93	1.55685e+11	1.55685e+11	0
79	78	94	4.11918e+11	4.11918e+11	0
79	78	95	1.83345e+11	1.83345e+11	0
79	78	96	3.17774e+11	3.17774e+11	0
79	78	97	1.75636e+11	1.75636e+11	0
79	78	98	3.49514e+11	3.49514e+11	0
79	78	99	3.22023e+11	3.22023e+11	0
80	79	0	1.83644e+11	1.83644e+11	1
80	79	1	1.84435e+11	1.84435e+11	1
80	79	2	2.03186e+11	2.03186e+11	1
80	79	3	2.32616e+11	2.32616e+11	1
80	79	4	2.42992e+11	2.42992e+11	1
80	79	5	2.47844e+11	2.47844e+11	1
80	79	6	2.55382e+11	2.55382e+11	1
80	79	7	2.73934e+11	2.73934e+11	1
80	79	8	2.91552e+11	2.91552e+11	1
80	79	9	3.08257e+11	3.08257e+11	1
80	79	10	3.09195e+11	3.09195e+11	1
80	79	11	3.20533e+11	3.20533e+11	1
80	79	12	3.37719e+11	3.37719e+11	1
80	79	13	3.44682e+11	3.44682e+11	1
80	79	14	3.79184e+11	3.79184e+11	1
80	79	15	3.65596e+11	3.65596e+11	0
80	79	16	3.2465e+11	3.2465e+11	0
80	79	17	2.6952e+11	2.6952e+11	0
80	79	18	4.7722e+11	4.7722e+11	0
80	79	19	1.55061e+11	1.55061e+11	0
80	79	20	2.48958e+11	2.48958e+11	0
80	79	21	1.87305e+11	1.87305e+11	0
80	79	22	4.01901e+11	4.01901e+11	0
80	79	23	3.14403e+11	3.14403e+11	0
80	79	24	3.50052e+11	3.50052e+11	0
80	79	25	1.69297e+11	1.69297e+11	0
80	79	26	4.89798e+11	4.89798e+11	0
80	79	27	1.41337e+11	1.41337e+11	0
80	79	28	2.73618e+11	2.73618e+11	0
80	79	29	2.68694e+11	2.68694e+11	0
80	79	30	3.9428e+11	3.9428e+11	0
80	79	31	3.03169e+11	3.03169e+11	0
80	79	32	2.8012e+11	2.8012e+11	0
80	79	33	2.59473e+11	2.59473e+11	0
80	79	34	2.4769e+11	2.4769e+11	0
80	79	35	2.83252e+11	2.83252e+11	0
80	79	36	3.50918e+11	3.50918e+11	0
80	79	37	1.84693e+11	1.84693e+11	0
80	79	38	3.41251e+11	3.41251e+11	0
80	79	39	3.61727e+11	3.61727e+11	0
80	79	40	1.1684e+11	1.1684e+11	0
80	79	41	3.75845e+11	3.75845e+11	0
80	79	42	1.6929e+11	1.6929e+11	0
80	79	43	2.94552e+11	2.94552e+11	0
80	79	44	2.24223e+11	2.24223e+11	0
80	79	45	2.77248e+11	2.77248e+11	0
80	79	46	2.62055e+11	2.62055e+11	0
80	79	47	3.49832e+11	3.49832e+11	0
80	79	48	3.49308e+11	3.49308e+11	0
80	79	49	1.87767e+11	1.87767e+11	0
80	79	50	2.41987e+11	2.41987e+11	0
80	79	51	3.90759e+11	3.90759e+11	0
80	79	52	4.43316e+11	4.43316e+11	0
80	79	53	2.53696e+11	2.53696e+11	0
80	79	54	2.75097e+11	2.75097e+11	0
80	79	55	1.09984e+11	1.09984e+11	0
80	79	56	2.06523e+11	2.06523e+11	0
80	79	57	3.44214e+11	3.44214e+11	0
80	79	58	3.92686e+11	3.92686e+11	0
80	79	59	2.60386e+11	2.60386e+11	0
80	79	60	3.71401e+11	3.71401e+11	0
80	79	61	1.84843e+11	1.84843e+11	0
80	79	62	2.65117e+11	2.65117e+11	0
80	79	63	3.31865e+11	3.31865e+11	0
80	79	64	2.67932e+11	2.67932e+11	0
80	79	65	3.41646e+11	3.41646e+11	0
80	79	66	1.57417e+11	1.57417e+11	0
80	79	67	3.5886e+11	3.5886e+11	0
80	79	68	2.7426e+11	2.7426e+11	0
80	79	69	1.40587e+11	1.40587e+11	0
80	79	70	2.27614e+11	2.27614e+11	0
80	79	71	3.77734e+11	3.77734e+11	0
80	79	72	3.39665e+11	3.39665e+11	0
80	79	73	1.50423e+11	1.50423e+11	0
80	79	74	2.81084e+11	2.81084e+11	0
80	79	75	3.65339e+11	3.65339e+11	0
80	79	76	3.48867e+11	3.48867e+11	0
80	79	77	4.05666e+11	4.05666e+11	0
80	79	78	3.13234e+11	3.13234e+11	0
80	79	79	2.34671e+11	2.34671e+11	0
80	79	80	1.76679e+11	1.76679e+11	0
80	79	81	2.94995e+11	2.94995e+11	0
80	79	82	3.10861e+11	3.10861e+11	0
80	79	83	2.9396e+11	2.9396e+11	0
80	79	84	2.32969e+11	2.32969e+11	0
80	79	85	2.62229e+11	2.62229e+11	0
80	79	86	2.76025e+11	2.76025e+11	0
80	79	87	1.15167e+11	1.15167e+11	0
80	79	88	4.0281e+11	4.0281e+11	0
80	79	89	1.71722e+11	1.71722e+11	0
80	79	90	2.66888e+11	2.66888e+11	0
80	79	91	2.47286e+11	2.47286e+11	0
80	79	92	4.11918e+11	4.11918e+11	0
80	79	93	4.26915e+11	4.26915e+11	0
80	79	94	1.83345e+11	1.83345e+11	0
80	79	95	3.49514e+11	3.49514e+11	0
80	79	96	3.76387e+11	3.76387e+11	0
80	79	97	2.77257e+11	2.77257e+11	0
80	79	98	2.12097e+11	2.12097e+11	0
80	79	99	1.75636e+11	1.75636e+11	0
81	80	0	1.83644e+11	1.83644e+11	1
81	80	1	1.84435e+11	1.84435e+11	1
81	80	2	2.03186e+11	2.03186e+11	1
81	80	3	2.32616e+11	2.32616e+11	1
81	80	4	2.42992e+11	2.42992e+11	1
81	80	5	2.47844e+11	2.47844e+11	1
81	80	6	2.55382e+11	2.55382e+11	1
81	80	7	2.73934e+11	2.73934e+11	1
81	80	8	2.91552e+11	2.91552e+11	1
81	80	9	3.08257e+11	3.08257e+11	1
81	80	10	3.09195e+11	3.09195e+11	1
81	80	11	3.20533e+11	3.20533e+11	1
81	80	12	3.37719e+11	3.37719e+11	1
81	80	13	3.44682e+11	3.44682e+11	1
81	80	14	3.79184e+11	3.79184e+11	1
81	80	15	3.65596e+11	3.65596e+11	0
81	80	16	3.2465e+11	3.2465e+11	0
81	80	17	2.6952e+11	2.6952e+11	0
81	80	18	4.7722e+11	4.7722e+11	0
81	80	19	1.55061e+11	1.55061e+11	0
81	80	20	2.48958e+11	2.48958e+11	0
81	80	21	1.87305e+11	1.87305e+11	0
81	80	22	4.01901e+11	4.01901e+11	0
81	80	23	3.14403e+11	3.14403e+11	0
81	80	24	3.50052e+11	3.50052e+11	0
81	80	25	1.69297e+11	1.69297e+11	0
81	80	26	4.89798e+11	4.89798e+11	0
81	80	27	1.41337e+11	1.41337e+11	0
81	80	28	2.73618e+11	2.73618e+11	0
81	80	29	2.68694e+11	2.68694e+11	0
81	80	30	3.9428e+11	3.9428e+11	0
81	80	31	3.03169e+11	3.03169e+11	0
81	80	32	2.8012e+11	2.8012e+11	0
81	80	33	2.59473e+11	2.59473e+11	0
81	80	34	2.4769e+11	2.4769e+11	0
81	80	35	2.83252e+11	2.83252e+11	0
81	80	36	3.50918e+11	3.50918e+11	0
81	80	37	1.84693e+11	1.84693e+11	0
81	80	38	3.41251e+11	3.41251e+11	0
81	80	39	3.61727e+11	3.61727e+11	0
81	80	40	1.1684e+11	1.1684e+11	0
81	80	41	3.75845e+11	3.75845e+11	0
81	80	42	1.6929e+11	1.6929e+11	0
81	80	43	2.94552e+11	2.94552e+11	0
81	80	44	2.24223e+11	2.24223e+11	0
81	80	45	2.77248e+11	2.77248e+11	0
81	80	46	2.62055e+11	2.62055e+11	0
81	80	47	3.49832e+11	3.49832e+11	0
81	80	48	3.49308e+11	3.49308e+11	0
81	80	49	1.87767e+11	1.87767e+11	0
81	80	50	2.41987e+11	2.41987e+11	0
81	80	51	3.90759e+11	3.90759e+11	0
81	80	52	4.43316e+11	4.43316e+11	0
81	80	53	2.53696e+11	2.53696e+11	0
81	80	54	2.75097e+11	2.75097e+11	0
81	80	55	1.09984e+11	1.09984e+11	0
81	80	56	2.06523e+11	2.06523e+11	0
81	80	57	3.44214e+11	3.44214e+11	0
81	80	58	3.92686e+11	3.92686e+11	0
81	80	59	2.60386e+11	2.60386e+11	0
81	80	60	3.71401e+11	3.71401e+11	0
81	80	61	1.84843e+11	1.84843e+11	0
81	80	62	2.65117e+11	2.65117e+11	0
81	80	63	3.31865e+11	3.31865e+11	0
81	80	64	2.67932e+11	2.67932e+11	0
81	80	65	3.41646e+11	3.41646e+11	0
81	80	66	1.57417e+11	1.57417e+11	0
81	80	67	3.5886e+11	3.5886e+11	0
81	80	68	2.7426e+11	2.7426e+11	0
81	80	69	1.40587e+11	1.40587e+11	0
81	80	70	2.27614e+11	2.27614e+11	0
81	80	71	3.77734e+11	3.77734e+11	0
81	80	72	3.39665e+11	3.39665e+11	0
81	80	73	1.50423e+11	1.50423e+11	0
81	80	74	2.81084e+11	2.81084e+11	0
81	80	75	3.65339e+11	3.65339e+11	0
81	80	76	3.48867e+11	3.48867e+11	0
81	80	77	4.05666e+11	4.05666e+11	0
81	80	78	3.13234e+11	3.13234e+11	0
81	80	79	2.34671e+11	2.34671e+11	0
81	80	80	1.76679e+11	1.76679e+11	0
81	80	81	2.94995e+11	2.94995e+11	0
81	80	82	3.10861e+11	3.10861e+11	0
81	80	83	2.9396e+11	2.9396e+11	0
81	80	84	2.32969e+11	2.32969e+11	0
81	80	85	2.62229e+11	2.62229e+11	0
81	80	86	2.76025e+11	2.76025e+11	0
81	80	87	1.15167e+11	1.15167e+11	0
81	80	88	4.0281e+11	4.0281e+11	0
81	80	89	1.71722e+11	1.71722e+11	0
81	80	90	2.66888e+11	2.66888e+11	0
81	80	91	2.47286e+11	2.47286e+11	0
81	80	92	3.15194e+11	3.15194e+11	0
81	80	93	4.11918e+11	4.11918e+11	0
81	80	94	1.83345e+11	1.83345e+11	0
81	80	95	1.44511e+11	1.44511e+11	0
81	80	96	3.49514e+11	3.49514e+11	0
81	80	97	3.3208e+11	3.3208e+11	0
81	80	98	3.82747e+11	3.82747e+11	1
81	80	99	4.41039e+11	4.41039e+11	0
82	81	0	1.83644e+11	1.83644e+11	1
82	81	1	1.84435e+11	1.84435e+11	1
82	81	2	2.03186e+11	2.03186e+11	1
82	81	3	2.32616e+11	2.32616e+11	1
82	81	4	2.42992e+11	2.42992e+11	1
82	81	5	2.47844e+11	2.47844e+11	1
82	81	6	2.55382e+11	2.55382e+11	1
82	81	7	2.73934e+11	2.73934e+11	1
82	81	8	2.91552e+11	2.91552e+11	1
82	81	9	3.08257e+11	3.08257e+11	1
82	81	10	3.09195e+11	3.09195e+11	1
82	81	11	3.20533e+11	3.20533e+11	1
82	81	12	3.37719e+11	3.37719e+11	1
82	81	13	3.44682e+11	3.44682e+11	1
82	81	14	3.79184e+11	3.79184e+11	1
82	81	15	3.82747e+11	3.82747e+11	1
82	81	16	3.65596e+11	3.65596e+11	0
82	81	17	3.2465e+11	3.2465e+11	0
82	81	18	2.6952e+11	2.6952e+11	0
82	81	19	4.7722e+11	4.7722e+11	0
82	81	20	1.55061e+11	1.55061e+11	0
82	81	21	2.48958e+11	2.48958e+11	0
82	81	22	1.87305e+11	1.87305e+11	0
82	81	23	4.01901e+11	4.01901e+11	0
82	81	24	3.14403e+11	3.14403e+11	0
82	81	25	3.50052e+11	3.50052e+11	0
82	81	26	1.69297e+11	1.69297e+11	0
82	81	27	4.89798e+11	4.89798e+11	0
82	81	28	1.41337e+11	1.41337e+11	0
82	81	29	2.73618e+11	2.73618e+11	0
82	81	30	2.68694e+11	2.68694e+11	0
82	81	31	3.9428e+11	3.9428e+11	0
82	81	32	3.03169e+11	3.03169e+11	0
82	81	33	2.8012e+11	2.8012e+11	0
82	81	34	2.59473e+11	2.59473e+11	0
82	81	35	2.4769e+11	2.4769e+11	0
82	81	36	2.83252e+11	2.83252e+11	0
82	81	37	3.50918e+11	3.50918e+11	0
82	81	38	1.84693e+11	1.84693e+11	0
82	81	39	3.41251e+11	3.41251e+11	0
82	81	40	3.61727e+11	3.61727e+11	0
82	81	41	1.1684e+11	1.1684e+11	0
82	81	42	3.75845e+11	3.75845e+11	0
82	81	43	1.6929e+11	1.6929e+11	0
82	81	44	2.94552e+11	2.94552e+11	0
82	81	45	2.24223e+11	2.24223e+11	0
82	81	46	2.77248e+11	2.77248e+11	0
82	81	47	2.62055e+11	2.62055e+11	0
82	81	48	3.49832e+11	3.49832e+11	0
82	81	49	3.49308e+11	3.49308e+11	0
82	81	50	1.87767e+11	1.87767e+11	0
82	81	51	2.41987e+11	2.41987e+11	0
82	81	52	3.90759e+11	3.90759e+11	0
82	81	53	4.43316e+11	4.43316e+11	0
82	81	54	2.53696e+11	2.53696e+11	0
82	81	55	2.75097e+11	2.75097e+11	0
82	81	56	1.09984e+11	1.09984e+11	0
82	81	57	2.06523e+11	2.06523e+11	0
82	81	58	3.44214e+11	3.44214e+11	0
82	81	59	3.92686e+11	3.92686e+11	0
82	81	60	2.60386e+11	2.60386e+11	0
